Time,Channel A,Channel B
39.21117427,-314.15750000,-4.07513700
39.21450827,-314.15750000,-4.07513700
39.21784227,-314.15750000,-4.12091400
39.22117627,-309.56450000,-4.07513700
39.22451027,-309.56450000,-4.07513700
39.22784427,-295.78540000,-4.07513700
39.23117827,-286.59930000,-4.07513700
39.23451227,-268.24240000,-4.07513700
39.23784627,-259.05630000,-4.07513700
39.24118027,-240.68420000,-4.07513700
39.24451427,-231.49810000,-4.12091400
39.24784827,-213.12600000,-4.07513700
39.25118227,-194.75390000,-4.12091400
39.25451627,-194.75390000,-4.07513700
39.25785027,-190.16080000,-4.12091400
39.26118427,-185.56780000,-4.07513700
39.26451827,-176.39700000,-4.07513700
39.26785227,-185.56780000,-4.07513700
39.27118627,-194.75390000,-4.07513700
39.27452027,-203.93990000,-4.07513700
39.27785427,-217.71900000,-4.12091400
39.28118827,-226.90510000,-4.07513700
39.28452227,-240.68420000,-4.07513700
39.28785627,-259.05630000,-4.07513700
39.29119027,-272.83540000,-4.07513700
39.29452427,-286.59930000,-4.07513700
39.29785827,-291.19230000,-4.07513700
39.30119227,-300.37840000,-4.07513700
39.30452627,-309.56450000,-4.07513700
39.30786027,-309.56450000,-4.12091400
39.31119427,-309.56450000,-4.07513700
39.31452827,-300.37840000,-4.07513700
39.31786227,-291.19230000,-4.07513700
39.32119627,-286.59930000,-4.12091400
39.32453027,-272.83540000,-4.07513700
39.32786427,-254.46330000,-4.07513700
39.33119827,-240.68420000,-4.07513700
39.33453227,-231.49810000,-4.07513700
39.33786627,-217.71900000,-4.07513700
39.34120027,-199.34690000,-4.12091400
39.34453427,-194.75390000,-4.07513700
39.34786827,-180.97480000,-4.07513700
39.35120227,-176.39700000,-4.07513700
39.35453627,-180.97480000,-4.12091400
39.35787027,-185.56780000,-4.12091400
39.36120427,-185.56780000,-4.07513700
39.36453827,-194.75390000,-4.07513700
39.36787227,-208.53300000,-4.07513700
39.37120627,-222.31210000,-4.07513700
39.37454027,-231.49810000,-4.07513700
39.37787427,-249.87030000,-4.07513700
39.38120827,-263.64940000,-4.07513700
39.38454227,-277.42850000,-4.07513700
39.38787627,-291.19230000,-4.07513700
39.39121027,-304.97140000,-4.07513700
39.39454427,-304.97140000,-4.07513700
39.39787827,-304.97140000,-4.07513700
39.40121227,-304.97140000,-4.07513700
39.40454627,-304.97140000,-4.07513700
39.40788027,-300.37840000,-4.07513700
39.41121427,-291.19230000,-4.07513700
39.41454827,-272.83540000,-4.07513700
39.41788227,-259.05630000,-4.07513700
39.42121627,-249.87030000,-4.07513700
39.42455027,-236.09120000,-4.12091400
39.42788427,-217.71900000,-4.07513700
39.43121827,-199.34690000,-4.07513700
39.43455227,-194.75390000,-4.07513700
39.43788627,-185.56780000,-4.07513700
39.44122027,-176.39700000,-4.07513700
39.44455427,-176.39700000,-4.07513700
39.44788827,-176.39700000,-4.07513700
39.45122227,-176.39700000,-4.07513700
39.45455627,-185.56780000,-4.12091400
39.45789027,-194.75390000,-4.07513700
39.46122427,-208.53300000,-4.07513700
39.46455827,-217.71900000,-4.12091400
39.46789227,-240.68420000,-4.07513700
39.47122627,-254.46330000,-4.07513700
39.47456027,-263.64940000,-4.07513700
39.47789427,-277.42850000,-4.07513700
39.48122827,-286.59930000,-4.07513700
39.48456227,-295.78540000,-4.12091400
39.48789627,-304.97140000,-4.07513700
39.49123027,-304.97140000,-4.07513700
39.49456427,-295.78540000,-4.07513700
39.49789827,-295.78540000,-4.12091400
39.50123227,-286.59930000,-4.07513700
39.50456627,-277.42850000,-4.07513700
39.50790027,-268.24240000,-4.07513700
39.51123427,-249.87030000,-4.07513700
39.51456827,-236.09120000,-4.07513700
39.51790227,-222.31210000,-4.07513700
39.52123627,-213.12600000,-4.07513700
39.52457027,-194.75390000,-4.07513700
39.52790427,-185.56780000,-4.12091400
39.53123827,-176.39700000,-4.07513700
39.53457227,-176.39700000,-4.07513700
39.53790627,-180.97480000,-4.07513700
39.54124027,-180.97480000,-4.07513700
39.54457427,-185.56780000,-4.07513700
39.54790827,-194.75390000,-4.07513700
39.55124227,-208.53300000,-4.07513700
39.55457627,-222.31210000,-4.07513700
39.55791027,-231.49810000,-4.12091400
39.56124427,-254.46330000,-4.07513700
39.56457827,-268.24240000,-4.12091400
39.56791227,-282.00630000,-4.07513700
39.57124627,-295.78540000,-4.12091400
39.57458027,-304.97140000,-4.07513700
39.57791427,-304.97140000,-4.07513700
39.58124827,-314.15750000,-4.07513700
39.58458227,-318.75050000,-4.12091400
39.58791627,-314.15750000,-4.07513700
39.59125027,-304.97140000,-4.07513700
39.59458427,-295.78540000,-4.07513700
39.59791827,-286.59930000,-4.07513700
39.60125227,-272.83540000,-4.07513700
39.60458627,-259.05630000,-4.07513700
39.60792027,-245.27720000,-4.12091400
39.61125427,-231.49810000,-4.07513700
39.61458827,-222.31210000,-4.07513700
39.61792227,-213.12600000,-4.07513700
39.62125627,-203.93990000,-4.07513700
39.62459027,-194.75390000,-4.07513700
39.62792427,-194.75390000,-4.07513700
39.63125827,-194.75390000,-4.07513700
39.63459227,-203.93990000,-4.07513700
39.63792627,-213.12600000,-4.07513700
39.64126027,-226.90510000,-4.07513700
